CLOCK,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,output
21-12-2022 12:10,46.74075,37.6403,34.7682,36.01505,65.59105,5.8479,127.2876,337.71145,919.85,1.6582,1.8244,1.9515,1.986,7.6939,36.8102
21-12-2022 12:20,45.9001,37.30745,34.0961,35.36235,62.80265,5.8717,137.95735,358.3015,920,1.6876,2.49075,3.323,3.3225,7.69395,38.0153
21-12-2022 12:30,46.41895,37.57575,34.7345,35.42375,60.44895,5.786,149.6515,401.10755,920,1.8339,2.80565,3.7885,3.796,7.6938,36.76695
21-12-2022 12:40,47.7183,38.639,35.69535,36.2013,64.92745,5.6285,150.11895,402.8537,920,1.98935,2.9202,3.4765,3.4975,7.69395,36.17395
21-12-2022 13:10,48.56115,39.58735,35.5059,36.88325,66.6099,5.57625,131.2431,354.6754,919.95,2.0442,2.9222,3.608,3.636,7.69385,36.7373
21-12-2022 13:20,47.98335,39.30375,35.02825,36.59435,63.82505,5.65715,127.1524,340.6745,919.85,1.98885,2.9239,3.4045,3.407,7.69375,36.0935
21-12-2022 13:40,48.7744,39.5805,35.4577,36.7964,64.91775,5.94775,138.1746,380.0123,919.85,2.03475,2.86055,3.4695,3.4645,7.69385,35.9372
21-12-2022 14:00,48.27545,39.24,35.3083,36.5777,61.63685,6.24745,140.99115,376.9509,920,2.07,2.81615,3.528,3.5135,7.694,36.70575
21-12-2022 14:10,48.62245,39.4503,35.9119,36.64755,64.67055,6.3144,148.02765,405.63265,920,2.09625,2.84515,3.608,3.556,7.6938,36.45625
21-12-2022 14:20,49.5832,40.2296,36.7121,37.24985,64.6385,6.2188,148.27395,415.6207,919.95,2.1407,2.81635,3.6515,3.667,7.6937,36.5235
21-12-2022 14:30,48.63555,40.03405,36.9261,37.24115,62.3224,6.3525,153.4024,419.8258,920,2.1482,2.7982,3.7525,3.7405,7.6938,37.19535
21-12-2022 14:40,49.2667,40.3212,37.22225,37.46195,65.8477,6.2618,152.42295,425.82225,920,2.18915,2.7688,3.8595,3.8705,7.6938,37.72125
21-12-2022 15:00,49.21815,39.64475,35.78305,37.1273,65.73315,6.3713,135.17055,378.03005,920,2.18915,2.83605,3.9055,3.9245,7.69395,36.83765
21-12-2022 15:20,48.0138,38.8942,34.69815,36.6165,64.01245,6.6619,127.73295,340.41505,919.9,2.08955,2.9694,3.626,3.6205,7.6938,40.4114
21-12-2022 15:40,47.45125,38.92335,34.85425,36.49765,63.6797,7.0477,138.9895,379.14705,920,2.1419,2.95725,3.6875,3.6875,7.69375,38.3852
21-12-2022 15:50,48.2113,39.1716,34.97215,36.8235,64.9082,7.0764,136.12235,379.6643,920,2.14085,2.9318,3.6915,3.69,7.69375,38.2053
21-12-2022 16:00,47.95635,38.95525,34.4804,36.521,63.12655,7.13825,132.4499,366.0488,920.1,2.13985,2.93965,3.679,3.671,7.69385,38.0641
21-12-2022 16:10,47.669,38.59265,34.2514,36.3179,64.2694,7.2285,132.1114,371.5992,920,2.1169,2.9485,3.6605,3.6715,7.6938,38.92385
21-12-2022 16:20,47.5889,38.5289,34.1123,36.2609,64.1901,7.3907,132.5685,376.6422,919.9,2.10925,2.96105,3.676,3.667,7.69385,38.2528
21-12-2022 16:40,47.4211,38.5054,34.0872,36.2736,65.2154,7.71425,130.01205,355.0119,920,2.10905,2.862,3.745,3.7695,7.6936,37.89125
21-12-2022 17:00,46.9185,38.10995,33.90185,35.97165,64.73845,7.79555,125.8276,337.32275,920.15,2.09045,2.9017,3.5915,3.5925,7.69385,39.53425
21-12-2022 17:10,46.74265,37.9103,33.77445,35.4662,62.01295,7.8194,132.3208,356.39805,919.95,2.0904,2.86435,3.7385,3.7295,7.69375,39.8496
21-12-2022 17:20,47.0628,38.3472,34.03375,35.57425,63.23685,7.8242,132.73195,369.0784,920,2.0891,2.82385,3.7335,3.7375,7.6939,38.26965
21-12-2022 17:30,47.33075,38.47755,34.16915,35.60705,62.9471,7.85745,133.9303,377.316,920,2.0891,2.8428,3.6665,3.6435,7.69385,38.34145
21-12-2022 17:40,47.7179,38.65705,34.1927,35.76245,64.4877,7.94775,132.3776,376.8642,919.95,2.08945,2.8853,3.612,3.6485,7.6939,38.10265
21-12-2022 17:50,47.42235,38.52865,34.085,35.8945,64.6379,8.09975,126.65575,353.11445,920.05,2.08745,2.8892,3.6525,3.638,7.69375,38.7431
21-12-2022 18:00,46.6798,37.96325,33.6754,35.37955,63.3272,8.2571,125.1774,342.68405,919.85,2.0634,2.8987,3.592,3.6075,7.6939,37.80545
21-12-2022 18:30,47.4555,38.58755,34.23025,35.4258,63.80105,8.42375,136.0643,376.57365,919.9,2.0718,2.90235,3.4325,3.449,7.6939,38.5404
21-12-2022 18:40,47.70935,38.82825,34.4988,35.8179,64.2043,8.5189,133.57855,365.7321,920,2.0793,2.90245,3.453,3.4655,7.69385,38.10245
21-12-2022 18:50,47.74355,38.72835,34.74125,35.85105,62.26485,8.6142,137.73535,379.76505,919.95,2.09515,2.9038,3.4795,3.4865,7.6939,37.69825
21-12-2022 19:00,47.9854,38.76225,35.0168,35.90885,64.24035,8.57135,139.76195,388.97995,920,2.1097,2.89475,3.5055,3.497,7.69375,38.40405
21-12-2022 19:20,48.5536,39.11695,35.02255,36.43715,65.5383,8.23315,132.07585,368.1422,920.15,2.1091,2.88045,3.4975,3.4615,7.69385,38.16775
21-12-2022 19:30,48.02545,38.79635,34.8034,36.15705,64.82,8.27125,135.76315,375.6435,920,2.1116,2.87155,3.4885,3.48,7.69375,37.9848
21-12-2022 19:50,48.62855,39.4162,35.0676,36.48075,64.3376,8.1663,134.66605,370.1679,919.95,2.1308,2.8482,3.544,3.534,7.6938,37.99445
21-12-2022 20:00,48.66815,39.5257,35.0934,36.60605,66.09995,8.14725,132.48495,371.19175,920,2.12965,2.84245,3.5055,3.482,7.69395,38.0511
21-12-2022 20:10,48.4077,39.2468,34.96735,36.4242,65.36255,8.1805,131.3747,361.25735,920,2.1293,2.85685,3.5115,3.57,7.69395,38.747
21-12-2022 20:20,48.3699,39.27865,35.04805,36.3952,63.8902,8.2047,136.1676,386.85815,920,2.1291,2.85075,3.4905,3.487,7.6939,38.2715
21-12-2022 20:30,48.71925,39.33485,35.08865,36.51095,65.48645,8.24275,136.7531,390.521,920,2.11165,2.85975,3.48,3.499,7.69385,38.07945
21-12-2022 20:40,48.76815,39.24625,35.0134,36.422,65.5107,8.12825,131.8902,374.96915,920,2.0997,2.87495,3.477,3.51,7.69385,37.87675
21-12-2022 20:50,48.1397,38.5818,34.57495,36.1818,64.278,7.962,132.3568,375.3826,920.05,2.1058,2.87515,3.4605,3.5005,7.69385,38.12
21-12-2022 21:00,48.1415,38.8467,34.6319,36.13655,65.59355,7.93825,132.78145,376.2494,919.95,2.12095,2.869,3.5015,3.526,7.6939,38.6785
21-12-2022 21:10,48.30585,39.1089,34.8558,36.33655,65.2074,8.0665,131.40685,362.6964,920,2.1198,2.86485,3.5045,3.494,7.6939,38.07385
21-12-2022 21:40,48.56095,39.2786,35.17745,36.4866,65.23775,8.076,137.95,373.04885,920.05,2.1392,2.8496,3.5345,3.5375,7.69385,39.07515
21-12-2022 21:50,48.81715,39.46035,35.1189,36.64325,66.3682,8.05225,134.02015,364.43805,920,2.1299,2.8437,3.5535,3.5665,7.6938,38.5111
21-12-2022 22:00,48.361,39.1978,34.8923,36.67655,65.6524,8.2907,126.9649,341.54035,920,2.08785,2.87625,3.4425,3.489,7.69385,38.43805
21-12-2022 22:10,47.39545,38.68725,34.19595,36.19705,63.8568,8.438,127.2529,348.42525,920.05,2.06185,2.9122,3.4055,3.4025,7.6939,38.4166
21-12-2022 22:20,47.6325,38.6954,34.1504,36.03215,63.1738,8.48075,131.546,373.53855,919.95,2.0911,2.86355,3.514,3.5165,7.6939,38.40475
21-12-2022 22:30,47.53505,38.8282,34.19875,36.165,63.335,8.381,127.50315,354.53495,920,2.09005,2.83415,3.3625,3.3575,7.694,38.52325
21-12-2022 22:40,47.1261,38.43915,34.0639,35.9382,64.2489,8.48075,127.54895,356.04415,920,2.0899,2.9307,3.518,3.4935,7.6939,38.61135
21-12-2022 22:50,47.60115,38.68875,34.1674,36.0144,63.4796,8.45225,126.8755,350.88655,920,2.08895,2.917,3.4905,3.46,7.6939,37.9567
21-12-2022 23:00,47.41595,38.3367,34.15715,35.99075,62.8744,8.44275,126.2001,356.04425,919.95,2.0893,2.9219,3.3555,3.3645,7.69395,38.00415
21-12-2022 23:10,47.54075,38.60315,34.20155,35.9347,62.7628,8.6047,128.31825,362.8695,920,2.0885,2.9152,3.2855,3.2865,7.69395,38.01795
21-12-2022 23:20,47.7086875,38.717625,34.2499375,35.9370625,64.3109375,8.631,127.8455,350.1570625,920,2.0884375,2.8791875,3.315,3.313125,7.6939375,38.7585625
21-12-2022 23:50,47.59535,38.8138,35.0565,35.9025,60.8228,8.6334,140.3216,384.0803,919.95,2.0903,2.85225,3.293,3.281,7.69395,38.6631
22-12-2022 00:00,43.19855,35.11795,31.56025,32.40495,58.68065,7.7379,124.26745,345.08665,827.95,1.88025,2.5366,2.9925,2.9835,6.9246,39.9614
22-12-2022 00:20,47.81625,38.66925,34.68105,36.0833,64.64865,8.6476,131.26505,364.26485,920.05,2.08925,2.84525,3.2725,3.2905,7.69395,38.464
22-12-2022 00:30,47.79175,38.42555,34.60145,35.68415,64.3069,8.69065,135.91345,375.1529,919.95,2.0881,2.864,3.3035,3.32,7.69385,38.1404
22-12-2022 00:40,47.98365,38.65345,34.7736,35.81225,63.6943,8.68595,130.00925,356.40645,920,2.08885,2.8422,3.313,3.3,7.6939,38.2298
22-12-2022 01:00,47.9446,38.8117,34.736,35.967,63.46125,8.7715,132.55375,350.1618,920,2.08995,2.8474,3.281,3.2515,7.6939,38.04585
22-12-2022 01:10,47.8001,38.88435,34.79125,35.959,64.9596,8.8285,134.0677,343.36915,919.95,2.0901,2.8568,3.2565,3.257,7.69395,37.80705
22-12-2022 01:20,48.2711,39.34945,35.15745,36.1956,65.52255,8.89025,137.528,359.4675,920.05,2.0895,2.87585,3.2635,3.269,7.694,37.67945
22-12-2022 01:30,48.4388,39.2504,35.0168,35.9461,65.61495,8.83325,133.8997,351.0956,920.05,2.0895,2.85655,3.422,3.471,7.69385,37.47815
22-12-2022 01:40,47.94045,38.56065,34.65045,35.7661,64.1933,8.6907,130.5127,363.0999,920.05,2.0878,2.8429,3.4575,3.468,7.694,38.37975
22-12-2022 01:50,47.8087,38.7515,34.70905,35.8248,63.882,8.7525,132.2958,373.96115,920,2.08905,2.819,3.4295,3.468,7.694,38.12585
22-12-2022 02:00,47.7589,38.77105,34.63605,35.7308,61.93845,8.6764,135.17215,374.6845,920.1,2.0881,2.8336,3.4065,3.4595,7.694,37.52855
22-12-2022 02:10,47.8761,38.9408,34.9686,35.8722,63.73525,8.6668,136.29205,376.05715,920,2.0901,2.84835,3.4025,3.4215,7.69395,37.6265
22-12-2022 02:40,48.06005,38.86055,35.64045,35.9724,65.0285,8.419,143.51275,374.03075,920.05,2.09,2.871,3.591,3.595,7.6939,38.14005
22-12-2022 02:50,47.9504,38.6459,35.4027,35.58905,66.0313,8.55675,140.4588,375.91365,735.05,1.35745,0.3253,0.1785,0.178,7.694,37.4069
22-12-2022 03:00,46.1558,37.0008,34.39805,33.0979,58.4083,8.54755,147.3139,368.9825,772.6,1.24065,2.48895,3.471,3.5095,7.694,41.4658
22-12-2022 03:10,41.5515,36.4016,36.15655,35.6549,54.484,8.49975,161.1395,396.84905,920.05,2.128,2.7851,3.7505,3.796,7.694,42.8211
22-12-2022 03:20,47.0823,38.5319,37.0555,36.4014,59.84775,8.5808,163.9785,415.5611,919.85,2.1244,2.7645,3.831,3.783,7.6938,43.5208
22-12-2022 03:30,49.69205,39.57195,36.91995,37.0737,66.78365,8.6573,138.2345,377.16305,919.9,2.0983,2.85355,3.629,3.5985,7.694,40.2679
22-12-2022 03:40,48.39915,38.92045,35.976,36.59225,63.8922,8.69535,136.71495,342.26875,920,2.09925,2.89455,3.5495,3.563,7.69385,40.0128
22-12-2022 03:50,48.5277,39.3691,36.03715,36.6082,66.4761,8.6812,141.02345,385.2685,920,2.09975,2.9029,3.5285,3.5435,7.69385,39.5738
22-12-2022 04:00,49.70395,40.07065,36.5615,37.2807,65.7948,8.60465,141.22805,388.0898,920.1,2.1003,2.89625,3.6175,3.622,7.6939,39.885
22-12-2022 04:10,49.56935,40.2778,36.878,37.3925,61.66525,8.65735,146.03935,384.2894,920.05,2.10855,2.8758,3.8105,3.79,7.6939,39.5546
22-12-2022 04:20,50.5813,40.80295,37.55245,37.91725,66.6818,8.6954,148.6804,402.75165,920.1,2.14,2.8592,3.879,3.8255,7.69395,45.8969
22-12-2022 04:40,49.25405,39.8952,36.14065,37.0809,64.2696,8.5999,136.78825,368.55285,920.05,2.0982,2.90115,3.9655,3.9345,7.694,39.5005
22-12-2022 04:50,49.43835,39.88625,35.89205,37.1954,66.47005,8.63815,127.6151,335.3727,920,2.05605,2.94305,3.778,3.7675,7.6939,40.09835
22-12-2022 05:00,48.2226,39.10685,35.00045,36.40825,63.68515,8.60005,126.76835,331.87525,920.1,2.0167,3.00165,3.485,3.4795,7.69395,39.43355
22-12-2022 05:10,47.40415,38.7001,34.7661,36.21865,62.95595,8.724,132.03225,349.5766,920.05,2.03825,2.98615,3.498,3.4975,7.69395,38.89205
22-12-2022 05:30,47.76445,38.83485,35.152,36.5276,65.5498,8.98565,140.32035,378.76405,920.05,2.0386,2.82255,3.6245,3.657,7.69385,39.0136
22-12-2022 08:50,38.8694,30.5549,29.41625,31.28215,49.85575,15.7239,163.3501,353.3288,876,1.1877,1.4334,1.865,1.8565,7.69385,43.17665
22-12-2022 09:00,39.48395,30.8459,29.77,31.3223,58.1202,15.5716,143.5546,328.64115,920.05,1.1872,1.7595,2.0625,2.055,7.69375,40.2028
22-12-2022 09:10,40.1501,32.20745,31.0421,32.44,56.14625,15.3954,141.54865,295.90905,920.2,1.2923,1.812,2.2295,2.247,7.69375,40.49695
22-12-2022 09:50,47.51275,38.24625,35.20235,36.2695,66.26295,14.7762,133.19445,366.98005,920.05,1.78735,2.67455,3.234,3.214,7.69385,36.60675
22-12-2022 10:10,46.95785,38.2349,34.45225,36.0155,62.9141,14.10465,130.7247,360.4496,919.95,1.5788,2.48095,2.71,2.707,7.69395,37.63845
22-12-2022 10:30,47.3576,37.8842,36.2316,37.00545,61.13805,13.53825,165.0087,418.02515,919,1.0426,1.90505,2.0955,2.0925,7.69385,34.49565
22-12-2022 11:20,47.6655,37.3535,34.85105556,35.07605556,65.86477778,13.01061111,150.7492222,385.3298889,920,1.915111111,2.747888889,3.400555556,3.429444444,7.693944444,34.32
22-12-2022 11:30,48.19685,38.10405,35.21145,35.7229,67.03875,12.81425,147.0992,396.1751,919.9,1.98895,2.8131,3.583,3.57,7.69385,33.7397
22-12-2022 11:40,48.96445,38.8606,35.6513,36.20685,66.9182,12.6286,145.1142,399.7335,920.05,2.011,2.8345,3.5355,3.534,7.69395,34.816
22-12-2022 11:50,49.59695,39.67535,36.00635,37.0693,66.6385,12.5568,138.9187,381.52795,920,2.04455,2.832,3.544,3.543,7.69385,35.6256
22-12-2022 12:00,49.74945,40.1023,36.3961,37.6488,65.55605,12.6476,138.063,379.36955,920,2.1057,2.8478,3.633,3.661,7.6939,33.6588
22-12-2022 12:30,48.80385,39.32905,35.94005,37.21625,63.87765,12.3571,152.52855,384.9022,920,2.19025,2.77515,3.95,3.96,7.69385,33.6295
22-12-2022 12:40,49.40165,39.6717,35.74745,37.5482,67.17285,12.343,143.6429,337.1231,919.85,2.19465,2.79115,3.9535,3.9345,7.6936,34.65585
22-12-2022 12:50,49.83975,39.85465,35.48685,37.57215,67.91105,12.3191,126.46305,302.2868,920.05,1.52665,2.50985,2.855,2.9095,7.69395,44.24055
22-12-2022 13:00,46.7316,28.77355,27.34995,25.905,43.27745,12.324,129.8077,297.1169,920.25,0.97905,0.92385,1.4155,1.3705,7.69385,36.6412
22-12-2022 13:10,40.4559,34.97205,34.65595,35.094,54.1884,12.53335,163.76475,369.6165,919.95,2.08225,2.9531,3.4455,3.468,7.6938,35.8786
22-12-2022 13:20,48.10345,38.3321,35.95275,36.2608,63.4735,12.99525,164.618,390.9491,919.9,2.15275,2.9122,3.5435,3.539,7.69375,35.76085
22-12-2022 13:30,48.72855,39.2747,35.63895,36.78465,67.8922,13.257,140.6349,378.8331,919.95,2.1056,2.9036,3.4575,3.466,7.69375,33.89455
22-12-2022 13:40,48.03995,38.69745,34.55765,36.37255,65.1376,13.5525,135.1016,373.47475,920,2.08825,2.96875,3.432,3.4375,7.69365,34.37235
22-12-2022 13:50,46.76805,37.76115,33.4723,35.7299,63.0435,13.6953,135.60285,374.87335,920,2.09745,2.9974,3.4765,3.4565,7.6939,34.61385
22-12-2022 14:10,46.77938889,37.73438889,33.32111111,35.76383333,63.89272222,14.34377778,134.0818333,364.4287222,920.0555556,2.139888889,2.902666667,3.617222222,3.626666667,7.693777778,35.84194444
22-12-2022 14:20,47.1245,38.04705,33.73735,35.96425,65.134,14.75235,137.3789,371.27945,919.95,2.0333,2.9325,3.581,3.592,7.69375,33.48915
22-12-2022 14:30,47.23205,38.25965,33.8497,36.03335,64.8756,15.15725,136.7771,380.2365,919.95,2.1553,2.97065,3.5385,3.5485,7.69355,34.08715
22-12-2022 14:40,46.7077,38.11705,33.69655,35.9535,65.00925,15.52855,136.35325,367.99955,920,2.161,2.96685,3.5705,3.5465,7.69365,34.15215
22-12-2022 14:50,47.0449,38.2133,33.95705,36.1466,65.5551,15.94295,138.09685,375.32155,920,2.18495,2.95485,3.6065,3.6035,7.6938,33.84205
22-12-2022 15:00,46.7779,37.93625,33.6426,36.1164,65.81885,16.27605,132.3198,362.7367,920.05,2.1854,2.93595,3.6235,3.608,7.6938,35.4321
22-12-2022 15:10,46.7274,37.9977,33.2329,35.94285,66.6323,16.61415,126.71435,344.19255,920,2.149,2.96815,3.527,3.505,7.69375,34.6968
22-12-2022 15:20,46.5818,37.75655,33.05135,35.8453,64.78125,17.0713,126.8239,345.30325,920,2.1499,2.96,3.342,3.382,7.69375,35.23385
22-12-2022 15:30,45.7171,37.4009,32.9742,35.59515,61.92,17.54275,126.57205,341.72655,920,2.1506,2.95755,3.1585,3.174,7.6937,34.60265
22-12-2022 16:00,45.93755,37.44395,32.8994,35.3281,63.9163,18.71885,121.7111,330.0695,920.05,1.7207,2.9364,2.827,2.835,7.6936,35.36575
22-12-2022 17:40,31.14235,27.1504,26.94815,27.70745,53.61455,22.37625,168.00275,320.11835,359.9,1.0005,0.782,0.8695,0.8715,7.69385,31.99725
22-12-2022 17:50,38.49185,32.50395,31.4211,32.0094,54.88735,22.64755,187.97415,363.87715,599.7,1.6916,2.37105,2.384,2.4145,7.694,32.65185
22-12-2022 18:00,44.33415,34.9576,33.91375,34.86205,60.3045,22.8855,163.72695,394.71855,912.05,1.62265,2.3709,2.388,2.366,7.69395,36.13615
22-12-2022 18:10,44.1638,35.04515,33.174,34.76375,64.1043,22.9808,131.4738,354.8765,920.15,1.4969,2.18195,2.207,2.216,7.69385,36.9708
22-12-2022 18:20,42.1485,34.3147,32.3592,34.2141,59.2291,23.07625,153.7765,375.2066,919.95,1.70585,2.2239,2.5085,2.529,7.6938,37.4079
22-12-2022 18:30,43.1683,34.23415,32.53425,34.3857,59.74745,22.88075,163.2631,404.1411,920.1,1.75765,2.42735,2.771,2.724,7.6939,36.09875
22-12-2022 19:00,44.79625,36.50855,33.0536,35.29255,64.09775,23.2237,130.23665,343.87025,920,1.92465,2.76905,2.8245,2.849,7.69375,35.20655
22-12-2022 19:10,45.09805,36.4983,33.0381,35.136,62.9904,23.46675,139.59515,361.5775,920.1,2.0548,2.71335,3.0575,3.023,7.6939,35.1681
22-12-2022 19:20,45.78565,37.292,33.38475,35.66535,65.4364,23.8048,136.24125,377.68235,920,2.089,2.7709,3.1025,3.133,7.6939,34.80515
22-12-2022 19:40,45.88775,37.322,33.16615,35.74385,63.6944,24.54735,127.99855,350.2289,920.05,2.08805,2.78975,3.078,3.065,7.6938,35.90205
22-12-2022 19:50,45.50365,37.09995,32.9127,35.45285,64.33305,24.8666,127.31205,349.044,920,2.02895,2.84915,2.9745,2.9895,7.6938,34.9051
22-12-2022 20:10,45.5885,37.14045,32.92465,35.25905,63.91375,25.4619,133.6168,372.8512,920.05,1.97435,2.8784,2.9215,2.8955,7.69385,35.2339
22-12-2022 20:30,46.09633333,37.37322222,33.42211111,35.58538889,65.72477778,26.02638889,136.1626111,379.0423333,920,2.040277778,2.778111111,2.996111111,3.013888889,7.693611111,35.945
22-12-2022 20:40,46.36355,37.5871,33.56585,35.84915,65.6864,26.31415,135.60895,376.5168,920.05,2.04645,2.7673,3.0155,3.0035,7.69385,35.2742
22-12-2022 20:50,46.881,37.84665,34.0409,36.01815,65.64435,26.60955,141.04295,395.62295,920.1,2.0649,2.75445,3.038,3.0225,7.6938,35.86865
22-12-2022 21:00,47.1844,38.00065,34.2376,36.027,66.17685,26.9046,144.48155,403.07975,920,2.08945,2.74095,3.0395,3.047,7.6938,35.57185
22-12-2022 21:10,47.3663,37.89015,34.1927,36.14605,64.0853,27.2333,139.46925,391.99105,919.9,2.1095,2.7648,3.074,3.0685,7.6938,36.1815
22-12-2022 21:30,46.68975,37.67435,33.7783,35.73755,63.9492,27.9335,134.80625,367.94995,919.95,2.11065,2.77725,3.077,3.065,7.69375,35.97325
22-12-2022 21:50,46.4171,37.50205,33.2267,35.6084,63.57155,27.8096,129.4566,345.6077,919.85,2.10415,2.8706,3.0725,3.0865,7.6939,36.48265
22-12-2022 22:00,47.9834,38.8674,34.4183,36.64575,63.89085,27.6808,128.4526,349.77885,920,2.08905,2.9671,3.05,3.0405,7.69385,37.591
22-12-2022 22:10,48.81245,38.735,34.9939,37.2196,63.8536,27.7477,127.09705,353.3341,919.95,2.0896,2.96875,3.038,3.056,7.69375,38.07245
22-12-2022 22:20,49.54815,33.45525,29.5252,31.13295,55.99015,27.77625,121.0984,334.31675,920,1.9298,2.92945,2.8255,2.7915,7.6938,39.21305
22-12-2022 22:40,45.94515,34.3878,30.16055,29.27075,53.57805,27.70935,125.3083,333.40195,920.1,1.9592,2.6656,3.044,3.053,7.69365,40.3185
22-12-2022 22:50,46.24585,37.40435,32.87165,34.0511,60.79055,27.505,136.0322,365.7512,920.05,1.98945,2.8241,3.0205,3.038,7.6939,38.9721
22-12-2022 23:20,47.45375,38.4336,33.99925,35.19815,61.4893,26.9952,137.5281,375.87335,920,1.9895,2.9038,2.8215,2.836,7.69375,38.11235
22-12-2022 23:30,47.8627,38.75175,34.5825,35.63545,63.5345,26.7334,143.2574,396.50255,920,2.0002,2.857,2.833,2.8345,7.69385,38.51585
22-12-2022 23:40,48.24015,38.68175,35.3418,36.0381,62.98405,26.5903,150.27005,419.6389,920,2.0725,2.8453,2.924,2.911,7.69385,37.826
22-12-2022 23:50,49.29365,39.52355,35.91565,36.7633,65.9545,26.4713,146.5195,413.40925,919.9,2.0879,2.83605,2.975,2.979,7.6938,37.30975
23-12-2022 00:10,48.1683,38.8164,34.89875,36.1716,65.5014,26.09025,138.97845,381.2581,920.1,2.08985,2.96745,3.1655,3.147,7.69375,37.5622
23-12-2022 00:20,47.7877,38.68905,34.83295,36.0198,65.24395,26.07125,141.97905,392.5773,920,2.1101,2.94775,3.1435,3.2065,7.69375,37.37895
23-12-2022 00:30,48.4303,38.9462,34.8002,36.2708,65.594,26.0665,135.25465,371.4413,920,2.1106,2.9494,3.186,3.182,7.69375,36.66905
23-12-2022 00:40,48.1161,38.56775,34.2393,36.2408,66.67955,26.06175,128.1743,345.0523,920.05,2.09005,2.9351,3.1455,3.1915,7.69375,36.60375
23-12-2022 01:00,47.57575,38.32045,33.8967,35.6755,64.90405,26.04275,132.05935,360.29685,920,2.09,2.9207,3.119,3.1665,7.69375,36.7251
23-12-2022 01:10,47.31525,38.2259,33.9483,35.76275,63.62525,25.95725,132.4457,358.29875,919.95,2.0884,2.93065,3.1125,3.15,7.69365,37.21045
23-12-2022 01:30,46.95405,38.19,33.89075,35.75265,64.20675,25.9335,132.6631,357.0428,920,2.08945,2.97685,3.1485,3.1645,7.6938,36.5411
23-12-2022 01:50,47.2873,38.4071,34.0352,35.83595,64.90715,25.81925,134.04295,356.7268,920.1,2.09985,2.99415,3.1405,3.1555,7.69395,37.1052
23-12-2022 02:10,47.07775,38.35325,33.89685,35.7335,64.75955,25.7046,132.18915,357.3037,919.95,2.0519,2.9763,3.123,3.1325,7.6938,36.7816
23-12-2022 02:20,46.9861,37.99215,33.66545,35.5436,63.87815,25.60475,134.03545,357.19395,919.95,2.0784,2.9577,3.293,3.3185,7.69375,36.70105
23-12-2022 02:30,47.2434,38.3723,33.7976,35.63625,64.549,25.5049,134.0953,364.11545,920.1,2.0871,2.9463,3.3035,3.318,7.6937,37.0543
23-12-2022 03:00,46.96175,38.1619,33.9367,35.8474,64.5538,25.27125,135.34855,378.2208,920.05,2.0901,2.9115,3.3025,3.3385,7.69335,41.2253
23-12-2022 03:10,47.4853,38.3906,34.06585,35.9257,63.4347,25.08585,136.2122,380.09435,920,2.09,2.9206,3.342,3.341,7.6939,37.421
23-12-2022 03:40,47.37855,38.50905,34.3712,36.13455,62.0845,25.11435,138.63665,370.88795,920.1,2.0878,2.8225,3.4705,3.4605,7.69355,37.39155
23-12-2022 03:50,45.14795,37.8202,34.275,35.5845,58.2736,25.09545,149.17695,380.5306,919.85,2.08855,2.89015,3.468,3.4615,7.69385,37.70595
23-12-2022 04:00,47.98365,38.8121,34.72715,36.42875,65.1516,25.1097,136.47595,339.2585,919.9,2.08975,2.92045,3.4795,3.477,7.6938,37.2469
23-12-2022 04:10,48.33865,39.13595,34.6664,36.63415,66.12305,24.9714,126.3385,280.1615,920,2.0895,2.90755,3.4745,3.4825,7.6939,37.36885
23-12-2022 04:20,47.83465,38.86345,34.1268,36.25685,66.5439,24.95235,126.54965,321.44735,920,2.0901,2.9221,3.366,3.3545,7.69385,37.7645
23-12-2022 04:30,47.6505,38.8665,34.0975,36.2365,64.155375,25.0656875,126.31175,347.6606875,920,2.090625,2.940125,3.36,3.31375,7.693875,37.0370625
23-12-2022 04:40,46.8643,38.16885,33.6353,35.61555,63.13425,25.219,131.17065,364.9719,920.05,2.09095,2.9476,3.3325,3.362,7.69375,37.04485
23-12-2022 05:00,47.93045,38.8227,34.2662,36.2521,66.34245,25.143,131.51375,379.44275,920.1,2.09915,2.91125,3.379,3.4015,7.69385,37.41535
23-12-2022 05:10,47.54975,38.75315,34.11045,36.21,63.08475,25.11925,130.2708,366.1639,920.1,2.0981,2.90325,3.3955,3.3885,7.69395,36.71545
23-12-2022 05:20,47.31215,38.46,34.06545,35.9425,65.08525,25,134.89355,366.88055,920.05,2.0986,2.91405,3.3665,3.322,7.69385,36.3261
23-12-2022 05:30,47.6972,38.79635,34.1876,36.2777,63.7639,24.8618,130.3348,364.5831,920,2.09905,2.93315,3.33,3.333,7.69395,36.13135
23-12-2022 05:40,46.9637,38.176,34.03215,35.9377,62.8528,24.79525,133.04275,361.2656,919.95,2.10035,2.94905,3.3415,3.296,7.69355,36.2737
23-12-2022 05:50,47.7312,38.73345,34.30365,36.2858,63.4005,24.6429,133.91725,372.0525,920.1,2.09495,2.9718,3.3275,3.3485,7.69355,36.50505
23-12-2022 06:00,47.4675,38.5454,34.12895,36.01225,62.0234,24.4,135.71635,367.32175,919.95,2.0899,2.9893,3.3555,3.396,7.6936,36.0319
23-12-2022 06:10,47.49715,38.47475,34.1034,35.86005,64.22725,24.15695,134.19375,367.19365,920.1,2.089,2.98325,3.3775,3.3705,7.6937,36.1364
